sentiment,std_afinn,return,next_day_return,label
1.0,-0.06401138,-0.005757572965154334,-0.007721324164993937,0
0.5,-0.08508816,-0.007721324164993937,0.010955426859294626,1
0.75,0.11104293,0.010955426859294626,-0.0018231085190391072,0
0.9354838709677419,-0.033340525,-0.0018231085190391072,-0.00020285043294765437,0
1.0,0.28557894,-0.00020285043294765437,0.005885895998210433,1
1.0,-0.045702275,0.005885895998210433,0.02754231950519559,1
1.0,0.12567957,0.02754231950519559,-0.0006872703026357119,0
0.6666666666666666,0.42426717,-0.0006872703026357119,0.0075654764879866665,1
0.6363636363636364,-0.254341,0.0075654764879866665,0.012286646964807968,1
0.7142857142857143,-0.03825089,0.012286646964807968,0.021770375818058296,1
1.0,0.23886962,0.021770375818058296,0.031866016836818556,1
1.0,0.65259886,0.031866016836818556,-0.032343765429770355,0
1.0,0.49647465,-0.032343765429770355,0.02039499382400134,1
1.0,-0.26072794,0.02039499382400134,-0.009068497874218706,0
0.6,0.7088036,-0.009068497874218706,0.0035484640179814786,1
1.0,-0.24199302,0.0035484640179814786,0.007257794689060182,1
1.0,0.21935412,0.007257794689060182,-0.005173169368106745,0
0.42857142857142855,0.42510352,-0.005173169368106745,-0.0032502143872222833,0
1.0,-0.04059275,-0.0032502143872222833,0.0191913518633946,1
1.0,-0.67055404,0.0191913518633946,-0.004295846043797735,0
1.0,0.92893875,-0.004295846043797735,-0.005049246871421609,0
1.0,-0.44807702,-0.005049246871421609,-0.07012377372617462,0
1.0,-0.37782112,-0.07012377372617462,-0.007441780896792594,0
1.0,-0.40123975,-0.007441780896792594,0.00729770680378361,1
0.8823529411764706,-0.23730929,0.00729770680378361,-0.004267441036965858,0
0.5,-0.19339934,-0.004267441036965858,-0.02551580257515229,0
1.0,-0.061669525,-0.02551580257515229,0.0035797521248996933,1
0.8333333333333334,-0.18852048,0.0035797521248996933,-0.00825527717713026,0
0.3333333333333333,0.19203238,-0.00825527717713026,-0.018703105979314905,0
0.6,0.3294217,-0.018703105979314905,0.03916666673413638,1
1.0,-0.09679748,0.03916666673413638,0.0006042864289625971,1
0.5,-0.23145464,0.0006042864289625971,0.003927825620239966,1
1.0,0.547215,0.003927825620239966,0.015850869293384973,1
1.0,-0.4539317,0.015850869293384973,0.004148030534891989,1
1.0,0.74627346,0.004148030534891989,0.012489934891388055,1
0.5,-0.29585588,0.012489934891388055,0.0173870257858586,1
1.0,0.033677783,0.0173870257858586,-0.006874026400418565,0
1.0,-0.24065481,-0.006874026400418565,0.015573928705238993,1
0.42857142857142855,0.6459079,0.015573928705238993,-0.01268457430384795,0
0.6666666666666666,0.008586387,-0.01268457430384795,0.022435217483025793,1
1.0,0.15612379,0.022435217483025793,-0.029632168145076743,0
1.0,0.8926399,-0.029632168145076743,0.007440887885885816,1
1.0,0.17251682,0.007440887885885816,-0.003836836163454538,0
1.0,2.0655231,-0.003836836163454538,9.61098227811874e-05,1
1.0,0.32473797,9.61098227811874e-05,-0.01049476467675925,0
1.0,0.014441028,-0.01049476467675925,0.001654272039056215,1
1.0,-0.23262556,0.001654272039056215,0.17825906510672374,1
0.9090909090909091,-0.06805643,0.17825906510672374,0.04295490064020813,1
0.7948717948717948,-0.10580464,0.04295490064020813,0.010988050588951026,1
1.0,-0.29195276,0.010988050588951026,0.05019931667345534,1
1.0,-0.23730929,0.05019931667345534,0.018613645908548415,1
1.0,0.18422614,0.018613645908548415,-0.06644228171914435,0
0.8333333333333334,0.018344147,-0.06644228171914435,0.0418882965844134,1
0.2,-0.1717371,0.0418882965844134,0.023094663801383586,1
0.6,0.010928243,0.023094663801383586,0.02132378971527582,1
0.7777777777777778,-0.26072794,0.02132378971527582,-0.01346285878994069,0
1.0,0.19593546,-0.01346285878994069,0.011238407056882282,1
1.0,0.03785968,0.011238407056882282,-0.0022372818480208556,0
1.0,-0.23470722,-0.0022372818480208556,0.025893291348097147,1
0.2,0.03434688,0.025893291348097147,0.021362090399762446,1
0.8823529411764706,-0.102307744,0.021362090399762446,-0.003589073955586608,0
1.0,0.51208705,-0.003589073955586608,6.869720039648364e-05,1
1.0,0.03590813,6.869720039648364e-05,-0.0049874807417632505,0
1.0,0.07415855,-0.0049874807417632505,0.030423399905456172,1
1.0,0.13153422,0.030423399905456172,-0.004526884809680998,0
1.0,0.20764476,-0.004526884809680998,0.012081230502921203,1
1.0,-0.6529901,0.012081230502921203,0.07255900066406529,1
1.0,-0.19047202,0.07255900066406529,-0.06464910318708428,0
0.42857142857142855,-0.12356162,-0.06464910318708428,0.002473142659847216,1
1.0,-0.031225283,0.002473142659847216,0.009535182143206145,1
0.7777777777777778,-0.05776642,0.009535182143206145,0.002113697716129126,1
1.0,-0.49023056,0.002113697716129126,0.004283940806096398,1
1.0,-0.20803599,0.004283940806096398,-0.004922055958405558,0
1.0,-0.484506,-0.004922055958405558,0.037594247690739824,1
1.0,0.34815657,0.037594247690739824,-0.0014624377359402363,0
1.0,-0.30463788,-0.0014624377359402363,0.015150901353116142,1
1.0,0.03434688,0.015150901353116142,-0.006898134206669515,0
0.7647058823529411,-0.11608343,-0.006898134206669515,-0.028666959978535078,0
1.0,0.1608075,-0.028666959978535078,-0.010920866343344326,0
1.0,-0.20050858,-0.010920866343344326,-0.036608693021498384,0
1.0,-0.19260098,-0.036608693021498384,0.03527086650515865,1
1.0,-0.2913523,0.03527086650515865,-0.03341065410235555,0
1.0,0.4184125,-0.03341065410235555,-0.014453254986204978,0
1.0,-0.041178215,-0.014453254986204978,-0.0361785281659297,0
0.5,-0.20218134,-0.0361785281659297,0.026699278831123774,1
0.6,-0.1272417,0.026699278831123774,0.0030058762407823014,1
0.7142857142857143,0.07716952,0.0030058762407823014,0.022860188538503134,1
0.2,-0.46681195,0.022860188538503134,0.047288288648596355,1
1.0,-0.079233505,0.047288288648596355,0.04253256597917909,1
1.0,-0.47149563,0.04253256597917909,-0.011568426006109078,0
1.0,0.19203234,-0.011568426006109078,0.02689411317392376,1
0.0,-0.09679748,0.02689411317392376,0.01041104969840223,1
1.0,0.11397024,0.01041104969840223,-0.005182136571482254,0
1.0,-0.28414655,-0.005182136571482254,0.014536711607767039,1
1.0,0.124006815,0.014536711607767039,0.0035821289160660186,1
1.0,-0.4949143,0.0035821289160660186,-0.01160015822908389,0
1.0,-0.21623251,-0.01160015822908389,-0.004814761686913416,0
1.0,1.909399,-0.004814761686913416,0.011550763574132317,1
1.0,0.020295702,0.011550763574132317,-0.03300251095019935,0
-1.0,0.9102038,-0.03300251095019935,0.016384464053785575,1
1.0,0.6584535,0.016384464053785575,-0.011436313777481666,0
0.7142857142857143,-0.08676092,-0.011436313777481666,0.012183953865445574,1
0.5789473684210527,-0.08077421,0.012183953865445574,-0.0006079307638789944,0
0.7142857142857143,0.023641212,-0.0006079307638789944,0.012713519466041046,1
1.0,0.3481566,0.012713519466041046,0.004385107095220775,1
1.0,-0.6588447,0.004385107095220775,0.030739649165591576,1
0.14285714285714285,-0.21054514,0.030739649165591576,-0.011894406414280856,0
0.0,0.6291802,-0.011894406414280856,0.010628202213020632,1
1.0,-0.19632667,0.010628202213020632,-0.04282138678506908,0
1.0,0.12567955,-0.04282138678506908,-0.053295963976299876,0
0.7777777777777778,-0.1787627,-0.053295963976299876,0.07976379912486875,1
0.6363636363636364,-0.25647,0.07976379912486875,-0.008432108456378429,0
1.0,0.36572057,-0.008432108456378429,-0.010959679361920771,0
0.5,-0.36025715,-0.010959679361920771,-0.022282527112649553,0
1.0,0.07884228,-0.022282527112649553,0.0001856755120974718,1
0.6,0.024979424,0.0001856755120974718,-0.014550872053821218,0
1.0,-0.19450971,-0.014550872053821218,0.0222624824538169,1
1.0,-0.17556925,0.0222624824538169,0.019994104190629303,1
1.0,-0.09679749,0.019994104190629303,-0.0036792475748826936,0
1.0,-1.033543,-0.0036792475748826936,-0.008354187739449626,0
0.6666666666666666,-0.12802236,-0.008354187739449626,0.007081411835640594,1
1.0,-0.10616493,0.007081411835640594,-0.0016366197193639076,0
0.5,-0.34269315,-0.0016366197193639076,0.005950401514361436,1
1.0,0.1608075,0.005950401514361436,0.022694228848074927,1
1.0,-0.13582852,0.022694228848074927,0.006019929751850839,1
1.0,-0.40123972,0.006019929751850839,-0.026692326683752987,0
1.0,-0.20218134,-0.026692326683752987,-0.0006030344268196375,0
0.3333333333333333,-0.13582854,-0.0006030344268196375,0.004644109951213338,1
1.0,0.25448206,0.004644109951213338,-0.01734919739070917,0
-1.0,0.2779007,-0.01734919739070917,0.032439451912626316,1
0.5,0.7170001,0.032439451912626316,0.003609124913910744,1
1.0,-0.58858883,0.003609124913910744,0.004481101967657608,1
1.0,-0.27243724,0.004481101967657608,-0.00569339939595781,0
0.5,0.29546466,-0.00569339939595781,0.06322304378527277,1
1.0,-0.70568204,0.06322304378527277,0.041308113834594096,1
0.75,-0.46856833,0.041308113834594096,-0.008059625561804729,0
0.5,-0.14948942,-0.008059625561804729,-0.027335542757624953,0
1.0,-0.44807705,-0.027335542757624953,-0.009736550590696114,0
1.0,0.082745396,-0.009736550590696114,-0.04469277596226928,0
1.0,0.004683276,-0.04469277596226928,0.00561412318346699,1
1.0,-0.4293421,0.00561412318346699,0.021923590024101047,1
1.0,0.06074607,0.021923590024101047,-0.00028409734588974445,0
0.8666666666666667,0.32629922,-0.00028409734588974445,0.017588470961172886,1
1.0,-0.48320496,0.017588470961172886,0.0012865237692669673,1
0.5,-0.48320496,0.0012865237692669673,0.0020669322566271298,1
1.0,-0.37391797,0.0020669322566271298,0.00836261054344356,1
1.0,-0.31537142,0.00836261054344356,-0.0005525595855222498,0
1.0,-0.23730928,-0.0005525595855222498,0.0029317386641956045,1
1.0,-0.2490186,0.0029317386641956045,0.02255915711684886,1
1.0,0.7228548,0.02255915711684886,0.019094988799531087,1
0.9047619047619048,-0.19827822,0.019094988799531087,0.010638953083560665,1
1.0,-0.056651242,0.010638953083560665,0.00047128632879256394,1
1.0,-0.10265214,0.00047128632879256394,0.01863576023690383,1
0.7777777777777778,0.051520545,0.01863576023690383,0.017164283507250966,1
1.0,0.45354044,0.017164283507250966,-0.0009092853377465904,0
1.0,-0.38250485,-0.0009092853377465904,-0.000859854555188333,0
1.0,-0.13062438,-0.000859854555188333,0.0011135865289226832,1
1.0,-0.29585588,0.0011135865289226832,-0.004550038643885923,0
1.0,-0.6471354,-0.004550038643885923,-0.0014220866739255156,0
1.0,-0.21389064,-0.0014220866739255156,0.010477159110281686,1
0.3333333333333333,-0.053863328,0.010477159110281686,-0.025266704971090292,0
1.0,-0.17642084,-0.025266704971090292,0.010482220889820981,1
0.8823529411764706,-0.24695225,0.010482220889820981,0.031529352868395755,1
1.0,-0.21096334,0.031529352868395755,0.0098087837620362,1
1.0,-0.40975562,0.0098087837620362,0.014570183412647708,1
1.0,-0.27243724,0.014570183412647708,0.0018859234577597306,1
1.0,-0.14698027,0.0018859234577597306,-0.0060809756493585,0
0.6875,0.29985568,-0.0060809756493585,0.013353150749623843,1
1.0,-0.3376749,0.013353150749623843,0.004504431887106364,1
1.0,-0.044105556,0.004504431887106364,0.01144859011539956,1
0.8857142857142857,-0.293514,0.01144859011539956,-0.013535741442293192,0
0.6666666666666666,-0.15534407,-0.013535741442293192,-0.018358995532990252,0
1.0,-0.16705339,-0.018358995532990252,0.05269838750071787,1
1.0,0.07650043,0.05269838750071787,-0.016239484794185577,0
0.6,-0.024199704,-0.016239484794185577,0.0072893791264634356,1
1.0,-0.4597863,0.0072893791264634356,-0.019609575265894796,0
1.0,0.2736428,-0.019609575265894796,0.00776266889818622,1
0.6923076923076923,0.009487106,0.00776266889818622,-0.0011816018136078243,0
0.7647058823529411,0.006520033,-0.0011816018136078243,0.012869228304109859,1
1.0,0.46524978,0.012869228304109859,0.009202169616288947,1
0.75,-0.27536458,0.009202169616288947,-0.004492986155745338,0
1.0,-0.19047202,-0.004492986155745338,0.009445063672901544,1
1.0,-0.54175156,0.009445063672901544,-0.012997988176422615,0
0.6666666666666666,-0.4324646,-0.012997988176422615,-0.016017461705116087,0
1.0,0.40084857,-0.016017461705116087,-0.06781840467520417,0
0.75,0.57063365,-0.06781840467520417,0.021840851464622668,1
0.6,0.21701226,0.021840851464622668,-0.015096166014413437,0
1.0,-0.13582854,-0.015096166014413437,-0.055746621316416944,0
1.0,-0.27946284,-0.055746621316416944,0.005785969764835919,1
1.0,-0.21991259,0.005785969764835919,0.008096030597307902,1
1.0,-0.36142808,0.008096030597307902,0.014424741883632963,1
0.6923076923076923,-0.2913523,0.014424741883632963,-0.0026043438450387146,0
0.8333333333333334,-0.28414658,-0.0026043438450387146,0.016554454259031237,1
0.6,-0.20920691,0.016554454259031237,-0.019623949045231903,0
0.6,-0.52301663,-0.019623949045231903,-0.024418503919954926,0
1.0,-0.22559997,-0.024418503919954926,0.001557760132108843,1
0.6,0.0718167,0.001557760132108843,0.027296475439962053,1
0.75,0.02907769,0.027296475439962053,0.033096893026721697,1
1.0,0.10811559,0.033096893026721697,-0.009044822708476619,0
1.0,0.48866838,-0.009044822708476619,0.003518381876193022,1
1.0,1.0477884,0.003518381876193022,-0.0046241318732918035,0
0.5,-0.09679748,-0.0046241318732918035,-0.003165069934559561,0
1.0,0.05776552,-0.003165069934559561,0.011112720490454642,1
1.0,-0.3622087,0.011112720490454642,-0.001367222923729372,0
0.6,-0.0827463,-0.001367222923729372,-0.019756718749999957,0
0.3333333333333333,0.5589244,-0.019756718749999957,0.030232529966652155,1
0.2,-0.30288148,0.030232529966652155,0.06581399603680671,1
1.0,0.057765514,0.06581399603680671,0.005271323186026633,1
0.5,1.0038784,0.005271323186026633,0.008474051268573257,1
1.0,0.4886684,0.008474051268573257,0.03064077242826646,1
0.9104477611940298,-0.3404212,0.03064077242826646,-0.00027009117452769793,0
0.6,0.12802143,-0.00027009117452769793,0.007839415767260327,1
0.75,-0.0792335,0.007839415767260327,0.001788532460199166,1
1.0,-0.47149566,0.001788532460199166,-0.004908874466784674,0
1.0,-0.52770036,-0.004908874466784674,-0.012871156678494589,0
0.6666666666666666,-0.39733663,-0.012871156678494589,0.02094399858189666,1
1.0,0.80872315,0.02094399858189666,-0.001246130291232661,0
0.6666666666666666,-0.06166953,-0.001246130291232661,0.02526318335459754,1
1.0,-0.08899126,0.02526318335459754,0.015557787753863517,1
1.0,-0.27411,0.015557787753863517,0.022337197919324314,1
1.0,-0.27894244,0.022337197919324314,-0.013017413980824344,0
1.0,0.17251681,-0.013017413980824344,0.0023325091766028816,1
1.0,0.12177646,0.0023325091766028816,0.029532346977312995,1
0.3333333333333333,0.27009448,0.029532346977312995,0.01446606395466965,1
1.0,-0.6510386,0.01446606395466965,-0.01673071674003168,0
0.875,-0.15095307,-0.01673071674003168,0.012689432098115905,1
0.6,0.75564086,0.012689432098115905,-0.021562136530374865,0
1.0,0.2076448,-0.021562136530374865,-0.029022998529760313,0
0.3333333333333333,-0.21389067,-0.029022998529760313,-0.08487491521998558,0
0.6,-0.241993,-0.08487491521998558,0.05559184302049891,1
0.6,-0.30288148,0.05559184302049891,0.014274359764593125,1
1.0,0.6057616,0.014274359764593125,-0.04930065379169457,0
1.0,-0.28414658,-0.04930065379169457,0.06693625638025713,1
0.6363636363636364,-0.18408512,0.06693625638025713,-0.01745101172821273,0
1.0,0.004683276,-0.01745101172821273,0.020173014740359152,1
0.75,-0.46856833,0.020173014740359152,0.03778507890923222,1
1.0,-0.5066236,0.03778507890923222,0.021042345576504973,1
0.6,-0.59327257,0.021042345576504973,-0.010791119578578034,0
1.0,-0.3590862,-0.010791119578578034,0.02148961996060028,1
1.0,0.1608075,0.02148961996060028,-0.030391948232338817,0
1.0,-0.62761986,-0.030391948232338817,0.003273133257863936,1
1.0,0.3325442,0.003273133257863936,0.015610048752880301,1
0.2,-0.23262557,0.015610048752880301,0.002643209242189082,1
0.5,-0.33683848,0.002643209242189082,-0.0021090178859617392,0
1.0,-0.35440245,-0.0021090178859617392,-0.01649985148924782,0
1.0,0.0788423,-0.01649985148924782,-0.040454532746061256,0
1.0,-0.12802233,-0.040454532746061256,0.01864694385122423,1
0.5,-0.05581487,0.01864694385122423,-0.0037626350473357606,0
1.0,0.012489495,-0.0037626350473357606,0.027625449795032564,1
1.0,0.215451,0.027625449795032564,-0.0013210177513829358,0
1.0,-0.34269315,-0.0013210177513829358,-0.0027293343118753866,0
1.0,0.19203234,-0.0027293343118753866,0.017207158876432205,1
1.0,0.16666217,0.017207158876432205,0.018057129962333995,1
1.0,-0.36741284,0.018057129962333995,-0.00820771451608071,0
1.0,-0.14028923,-0.00820771451608071,0.004158289382795166,1
1.0,-0.31537142,0.004158289382795166,0.002411973381112986,1
0.5,0.21935411,0.002411973381112986,0.004571951256750362,1
1.0,-0.13192542,0.004571951256750362,-0.03784725275272971,0
1.0,-0.24771756,-0.03784725275272971,0.03560156903553624,1
1.0,-0.42856148,0.03560156903553624,-0.004086870561662681,0
0.75,-0.15900323,-0.004086870561662681,-0.026995390386648555,0
1.0,-0.20348236,-0.026995390386648555,-0.03671694743149034,0
0.8333333333333334,-0.37586954,-0.03671694743149034,0.04940547524437089,1
0.6,-0.16705337,0.04940547524437089,-0.07755249891553506,0
0.9047619047619048,-0.2819162,-0.07755249891553506,-0.018490313871777797,0
1.0,-0.30854097,-0.018490313871777797,0.046261385930968846,1
1.0,-0.40069515,0.046261385930968846,-0.04551142445769307,0
1.0,-0.04410554,-0.04551142445769307,0.01945281857780734,1
0.8571428571428571,-0.35607523,0.01945281857780734,0.003949198735255122,1
1.0,-0.1256204,0.003949198735255122,-0.021481703009498476,0
1.0,0.24667583,-0.021481703009498476,-0.032207089795386445,0
1.0,-0.44807702,-0.032207089795386445,0.005414409853280677,1
1.0,-0.35440245,0.005414409853280677,0.05802888490362923,1
0.5384615384615384,-0.039151616,0.05802888490362923,-0.007327517358187707,0
1.0,0.1748587,-0.007327517358187707,0.03695183453582929,1
0.14285714285714285,-0.3276383,0.03695183453582929,-0.013213974103795656,0
1.0,0.05542366,-0.013213974103795656,-4.300796080014546e-05,0
1.0,-0.15924716,-4.300796080014546e-05,0.0261350512046441,1
1.0,0.6291802,0.0261350512046441,-0.004925717798290985,0
1.0,-0.60420126,-0.004925717798290985,-0.031010815014890003,0
1.0,-0.34269315,-0.031010815014890003,-0.0014404953683703203,0
1.0,-0.35440245,-0.0014404953683703203,-0.02111850079649158,0
0.0,-0.5739522,-0.02111850079649158,-0.011970687727840379,0
0.5882352941176471,-0.71256983,-0.011970687727840379,-0.020524548920411334,0
0.6666666666666666,-0.53589696,-0.020524548920411334,0.0395090003583114,1
0.7142857142857143,-0.33098385,0.0395090003583114,-0.006318474915034233,0
1.0,-0.13582854,-0.006318474915034233,0.009960154175053582,1
0.3333333333333333,0.5042808,0.009960154175053582,-0.003654058653436043,0
1.0,-0.10265213,-0.003654058653436043,0.02951688102746086,1
0.6666666666666666,-0.030444676,0.02951688102746086,0.026052660319394905,1
0.7777777777777778,-0.3882294,0.026052660319394905,0.04024100842544387,1
1.0,-0.036578126,0.04024100842544387,0.006916691493384253,1
1.0,-0.40592346,0.006916691493384253,0.02148549745847994,1
1.0,0.1407344,0.02148549745847994,0.017006728733213405,1
0.8666666666666667,-0.41841343,0.017006728733213405,-0.021527799008465687,0
1.0,0.043714322,-0.021527799008465687,0.0032611481043354207,1
1.0,0.09055162,0.0032611481043354207,-0.03837724784476271,0
0.0,1.2380648,-0.03837724784476271,0.0018323908712225556,1
0.75,0.28961003,0.0018323908712225556,0.006910379452210291,1
1.0,-0.54175156,0.006910379452210291,-0.007145615226856417,0
1.0,-0.4363677,-0.007145615226856417,-0.006912158806942625,0
1.0,-0.45848528,-0.006912158806942625,-0.006305322466815366,0
0.7142857142857143,-0.20719962,-0.006305322466815366,0.020573097370466753,1
1.0,-0.30756518,0.020573097370466753,0.0006060555150584346,1
0.42857142857142855,-0.4447315,0.0006060555150584346,0.006419302432236984,1
1.0,0.72870946,0.006419302432236984,-0.002768024894552412,0
0.75,-0.21389067,-0.002768024894552412,0.017699956720565124,1
1.0,-0.2102878,0.017699956720565124,-0.003162136673613425,0
1.0,-0.47149566,-0.003162136673613425,0.021531198375474903,1
1.0,-0.56517017,0.021531198375474903,0.0280647652937005,1
0.8,-0.11319052,0.0280647652937005,0.0008304758102983811,1
1.0,-0.13778009,0.0008304758102983811,0.0003016983548722596,1
1.0,-0.35049936,0.0003016983548722596,-0.008485785823687308,0
0.75,-0.22852731,-0.008485785823687308,-0.0023580478401082905,0
0.8571428571428571,-0.15032579,-0.0023580478401082905,-0.006329299767184993,0
0.6,-0.026541566,-0.006329299767184993,0.007520774415064713,1
1.0,-0.34269315,0.007520774415064713,-0.0006854929489723549,0
1.0,-0.1644513,-0.0006854929489723549,0.017187116618435194,1
1.0,0.13270515,0.017187116618435194,-0.006181422285736593,0
1.0,2.057717,-0.006181422285736593,-0.0006409399554582196,0
0.6666666666666666,-0.38953042,-0.0006409399554582196,-0.018559901418572222,0
0.5,-0.35440248,-0.018559901418572222,0.0082251512303686,1
0.7142857142857143,-0.3042197,0.0082251512303686,-0.019823488480656293,0
0.25,0.034932345,-0.019823488480656293,-0.023958608844534823,0
0.42857142857142855,-0.38116664,-0.023958608844534823,-0.04714093768265659,0
0.8333333333333334,0.21349944,-0.04714093768265659,0.01200233283145935,1
1.0,-0.23340619,0.01200233283145935,-0.025910182108983326,0
1.0,-0.41796735,-0.025910182108983326,0.021805581928916462,1
1.0,-0.56517017,0.021805581928916462,-0.01644110877675764,0
1.0,-0.47149566,-0.01644110877675764,0.022541226624722244,1
1.0,-0.05776642,0.022541226624722244,-0.02229211032918832,0
1.0,-0.20686507,-0.02229211032918832,0.02486925627525971,1
1.0,-0.32094732,0.02486925627525971,0.018951121832701645,1
0.0,0.12567955,0.018951121832701645,0.0077626012112468334,1
0.5555555555555556,-0.52613914,0.0077626012112468334,0.0160482363532366,1
0.875,-0.20364499,0.0160482363532366,-0.022586270265135044,0
1.0,-0.3778211,-0.022586270265135044,0.014947711292134347,1
1.0,0.1072792,0.014947711292134347,-0.007602614822756926,0
1.0,0.4418311,-0.007602614822756926,-0.004492206564648771,0
0.6666666666666666,-0.4988174,-0.004492206564648771,0.022119170266127863,1
1.0,-0.42040044,0.022119170266127863,-0.007844307981572318,0
0.5,-0.28414658,-0.007844307981572318,0.001311163215219846,1
0.6,0.69006866,0.001311163215219846,-0.004523169578798392,0
1.0,-1.0803802,-0.004523169578798392,-0.005899145600335887,0
1.0,-0.4433933,-0.005899145600335887,-0.0028064156206243362,0
1.0,-0.5183329,-0.0028064156206243362,0.012705379009900097,1
0.2,0.16549125,0.012705379009900097,0.01179170845754407,1
0.7142857142857143,0.08051505,0.01179170845754407,-0.011065650114348236,0
1.0,-0.46368945,-0.011065650114348236,-0.03130700711747081,0
1.0,-0.27829188,-0.03130700711747081,0.0029901423663103444,1
1.0,-0.41880372,0.0029901423663103444,0.006575144963182122,1
0.6666666666666666,-0.47539878,0.006575144963182122,0.01683787175660334,1
1.0,-0.16345051,0.01683787175660334,0.005905501164641613,1
0.8666666666666667,-0.30444273,0.005905501164641613,0.007655560157581176,1
0.0,0.75798273,0.007655560157581176,0.011494687066336606,1
1.0,-0.23730929,0.011494687066336606,0.005720934428681268,1
1.0,-0.2560442,0.005720934428681268,-0.007584621357816013,0
1.0,0.39499387,-0.007584621357816013,-0.006511673607803248,0
1.0,-0.3075652,-0.006511673607803248,0.005219797325930697,1
0.9090909090909091,-0.04889572,0.005219797325930697,0.020732461620111664,1
0.7209302325581395,-0.36475024,0.020732461620111664,-0.00898890809464814,0
1.0,-0.1703989,-0.00898890809464814,-0.00633018932424112,0
0.6363636363636364,0.32899588,-0.00633018932424112,-0.049020891266740474,0
0.9,-0.39421415,-0.049020891266740474,0.012335552857914545,1
0.8333333333333334,-0.022461047,0.012335552857914545,0.02211090404075966,1
0.5833333333333334,0.035908137,0.02211090404075966,0.037502270254914816,1
0.6744186046511628,0.12704113,0.037502270254914816,0.015295518393770635,1
0.7894736842105263,-0.10419284,0.015295518393770635,0.02016201884097346,1
0.5714285714285714,0.21768133,0.02016201884097346,0.013518131832566116,1
0.7777777777777778,-0.30756518,0.013518131832566116,-0.005509045150946079,0
1.0,0.104327284,-0.005509045150946079,0.01553469019315501,1
0.8333333333333334,-0.03629934,0.01553469019315501,-0.0024421779274211852,0
1.0,-0.23637253,-0.0024421779274211852,0.010331132873735882,1
0.8181818181818182,0.16506542,0.010331132873735882,0.010759368842782724,1
1.0,-0.02654157,0.010759368842782724,-0.01861104659870072,0
1.0,0.3928649,-0.01861104659870072,-0.02047289982339795,0
1.0,-0.038250893,-0.02047289982339795,-0.0031533807228548705,0
0.6,-0.51364917,-0.0031533807228548705,0.010556902185232087,1
1.0,-0.15924717,0.010556902185232087,-0.00702504146830929,0
0.75,-0.09094282,-0.00702504146830929,-0.016862004105009376,0
0.75,0.53550565,-0.016862004105009376,0.011707394911485425,1
1.0,-0.2607279,0.011707394911485425,0.01875904986886945,1
0.8222222222222222,0.18370573,0.01875904986886945,-0.009044032408822344,0
0.6521739130434783,-0.34727508,-0.009044032408822344,-0.010623016768617544,0
1.0,-0.008977599,-0.010623016768617544,0.0035419153153017913,1
