Price_return,Volumne_return,MA,Volatitly,SentimentScore,next_day_return
-0.022654653,0.885803128848718,-0.012758692105611166,-0.9296575968559593,-0.15510060022340644,-0.014129698
-0.014129698,0.11971156311311049,-0.01237553358078003,0.4656184729631563,0.4965143588687288,-0.023156643
-0.023156643,-0.011134998602099766,-0.019980331261952717,0.07874695295580313,0.5695908181802648,0.04747176
0.04747176,-0.08500370471473695,0.0033951401710510254,-0.9269887063687117,-1.8422145719820975,-0.025641084
-0.025641084,0.0900717078836053,-0.0004419883092244466,-1.8282414027245217,-1.2119218765519852,-0.011049092
-0.011049092,0.018227092120246535,0.0035938620567321777,-0.47348973852868664,0.6617662178507872,0.0078088045
0.0078088045,-0.07847654703193063,-0.009627123673756918,0.01740529894391702,-1.5459932095326656,-0.006556213
-0.006556213,-0.02113884656952747,-0.0032655000686645508,-0.13285237159041488,-0.5660621285380306,0.010259271
0.010259271,-0.19445124352166188,0.003837287425994873,-0.7658929874437077,1.7469472486013606,0.019122243
0.019122243,0.14292555650967698,0.007608433564503987,-1.749969671239647,0.6459498189434436,0.006934285
0.006934285,-0.22170753203970472,0.012105266253153482,1.0632742714337937,1.8795920339313472,-0.025578678
-0.025578678,0.2997081668721133,0.0001592834790547689,0.7386829420895903,-0.4868413587864771,0.0099179745
0.0099179745,-0.17104838410183598,-0.002908806006113688,-0.8645549154977812,-0.8192123703114049,0.01881802
0.01881802,-0.020990636749294356,0.0010524392127990723,0.5991741988463347,0.5777340409096461,-0.0046753287
-0.0046753287,-0.21039403560893533,0.008020222187042236,0.5156604088249815,0.29889743320413914,0.009858489
0.009858489,0.02040425114570521,0.008000393708546957,0.8302780597171487,-0.0043034721543642835,0.0033880472
0.0033880472,0.09764387727016555,0.002857069174448649,-1.588167153339592,0.03367240722220443,0.006238222
0.006238222,-0.14113428035805975,0.006494919459025065,0.5699771491790162,-0.7370353371547629,0.013764024
0.013764024,0.23296444592740895,0.007796764373779297,0.41247944755826677,1.9297046134274796,-0.002244234
-0.002244234,-0.21991400242056125,0.005919337272644043,0.6905268758021477,1.6085884836573114,-0.028340042
-0.028340042,0.6771688067647981,-0.00560675064722697,-0.4903914974138866,-1.0145618901736337,-0.040972233
-0.040972233,0.881452391349314,-0.023852169513702393,-0.4183723462290174,-0.3284162417613045,-0.002896428
-0.002896428,-0.4424356897349411,-0.024069567521413166,-0.851179957335925,-2.200999768717252,-0.013919175
-0.013919175,-0.07732332844956247,-0.019262611865997314,-0.3414493101904646,-0.9794291901715858,0.004357338
0.004357338,-0.15760121096996316,-0.004152754942576091,-1.4370102795297157,1.479809645985003,0.003483057
0.003483057,-0.014766349213060304,-0.0020262598991394043,0.08717717122000161,-0.044655478026320514,-0.011569798
-0.011569798,0.27510639058756214,-0.001243134339650472,0.07798910227455165,-0.2795607696407064,0.018112302
0.018112302,0.18991580612410885,0.003341853618621826,1.4299731967608826,1.4246461045366798,0.023236156
0.023236156,0.2626133112092657,0.009926219781239828,0.45488241382463335,0.15260397454621707,0.04417503
0.04417503,0.2421158347862773,0.02850782871246338,-0.3753389312155354,0.914398821163757,0.0018122196
0.0018122196,-0.4879995912196383,0.02307446797688802,0.322689948558093,0.7955059999938348,0.039233446
0.039233446,0.6496703670871957,0.02840689818064372,0.25207101224487116,1.1746088058636315,0.007234931
0.007234931,-0.24465448308135218,0.01609353224436442,0.7391956587442713,0.34637726322956214,0.0048066378
0.0048066378,-0.3309337265673217,0.017091671625773113,0.22061234731049467,-0.8407835759623176,0.0070410967
0.0070410967,-0.18278479586519636,0.006360888481140137,1.1767835325472735,2.3749102302527976,0.014303923
0.014303923,0.20585320879575386,0.008717219034830729,-1.642247825638868,0.9035141774252553,-0.007629931
-0.007629931,-0.0634921202030776,0.004571696122487386,-0.17559512556213847,0.9422492553868559,-0.0023331046
-0.0023331046,-0.20728515729316888,0.0014469623565673828,0.7487428814541773,0.8251690640126457,-0.009088457
-0.009088457,0.14035459218049162,-0.006350497404734294,-1.1788562942928087,0.005601818112358839,0.009332657
0.009332657,-0.19042253283365407,-0.0006963014602661133,1.2932043753753617,-1.723429071183033,-0.0063236356
-0.0063236356,-0.0984773055449849,-0.0020264784495035806,1.672368061638384,0.16434690116633627,-0.0036365986
-0.0036365986,0.05803746964265066,-0.00020919243494669595,0.5393072681528556,-1.2491189900372721,0.0070849657
0.0070849657,0.005634587953677217,-0.0009584228197733561,0.26872737487814297,0.47686698373676795,-0.0025049448
-0.0025049448,-0.17173709838702667,0.00031447410583496094,-0.9981535536485372,-0.8587507889922373,0.0064115524
0.0064115524,0.31610752786945473,0.0036638577779134116,0.7975605498253246,-1.5946809932127686,-0.0011149049
-0.0011149049,0.15831771228014202,0.0009305675824483236,0.18124977988952698,1.4688150637608093,0.0022854805
0.0022854805,-0.2484720667986572,0.0025273760159810386,-0.3791535486166586,-0.17995802447040596,-0.0036059618
-0.0036059618,0.28939350552660215,-0.0008117953936258951,-0.6770967659488268,0.004760481844544868,-0.00212878
-0.00212878,-0.16983135013169526,-0.00114975372950236,0.4635068385247596,0.11090980699841657,-0.003360033
-0.003360033,0.4704154517000616,-0.0030315915743509927,-1.0284941812471071,1.3740646952886133,0.018033981
0.018033981,-0.14701194929192074,0.004181722799936931,-0.9505916268822179,0.028570364077167128,0.0083578825
0.0083578825,0.12045217020368981,0.0076772769292195635,-1.2544045578502092,-0.7513545631623609,0.007715106
0.007715106,-0.178944803587881,0.011368989944458008,-0.3208495240037329,0.42750765250009953,0.003465891
0.003465891,-0.029323935824909553,0.006512959798177083,-0.2968306195965684,0.9622583673331655,-0.0026806593
-0.0026806593,0.019757710092864977,0.0028334458669026694,0.5504846584817943,0.7032473881487664,-0.009097517
-0.009097517,0.24872582821166245,-0.0027707616488138833,-1.1651765823459175,-1.2532682986066026,-0.0024517775
-0.0024517775,-0.3131771255364485,-0.004743317763010661,-0.057218311456700796,0.2032653986379579,0.00549078
0.00549078,-0.07632520414015354,-0.00201950470606486,0.11690701823556618,1.6777968314128235,-0.008217216
-0.008217216,0.27953829141806263,-0.001726071039835612,-1.5587384180507047,0.27967838514198473,0.00052440166
0.00052440166,-0.0013078601005619417,-0.0007340113321940104,2.42194807285443,1.160511054074911,-0.0102725625
-0.0102725625,1.8560349096024544,-0.005988458792368571,0.06630661613746451,1.3709677049819555,-0.00052952766
-0.00052952766,-0.7005000064809654,-0.003425896167755127,-0.8780083995745874,-0.2345475411374286,-0.016159832
-0.016159832,0.816536740799247,-0.00898730754852295,1.3492833564602207,-0.9148754256396373,0.0043621063
0.0043621063,-0.38565748916717546,-0.004109084606170654,-0.5875165963251053,1.4076081122394735,-0.005576372
-0.005576372,0.24641397664418996,-0.005791366100311279,-0.27064395221435056,0.04144894392222015,-0.0029117465
-0.0029117465,0.05789148215417761,-0.0013753374417622883,1.9705920412385707,-0.4379496622283898,-0.014871299
-0.014871299,0.1640674401847031,-0.007786472638448079,-1.0064717454227643,1.338432722146673,0.012405992
0.012405992,-0.22404312906822133,-0.0017923514048258464,-1.720356171899961,-0.8313327923157436,-0.0014638901
-0.0014638901,0.02914624814808775,-0.0013097325960795085,-2.4277883692019877,0.4036434075672337,0.0072762966
0.0072762966,-0.31322942579285196,0.006072799364725749,-1.1294613270935263,1.0577131248670932,-0.0021024346
-0.0021024346,0.30938313408426055,0.0012366573015848796,1.1088331462733987,-1.6977851677760352,0.011182547
0.011182547,-0.22018058114936867,0.005452136198679606,0.8283177474075957,-0.6954706572197166,-0.017416358
-0.017416358,-0.21298494752217834,-0.0027787486712137857,1.4783094307919677,-0.20252949089414357,0.008046985
0.008046985,0.18985582021956593,0.0006043910980224609,-0.25642806589164,0.3718789204268292,0.013862014
0.013862014,0.05305886462461307,0.0014975468317667644,0.04792862822235425,-0.10328446351280189,0.01388514
0.01388514,0.12990414750760637,0.011931379636128744,-1.851089772735833,-0.5720775404963336,-0.0012068152
-0.0012068152,-0.19322656732433718,0.008846779664357504,-0.5000295533285729,0.2387837020384267,-0.01297611
-0.01297611,0.18146570383522276,-9.926160176595052e-05,0.13339842831395693,-1.560364645281365,0.016765952
0.016765952,-0.04197222738496664,0.0008610089619954427,0.4074109912357643,0.9420280938452884,0.0015704632
0.0015704632,-0.30636712839017577,0.0017867684364318848,1.2222759129603271,-0.47599361702204945,-0.0021951795
-0.0021951795,0.2021112522874564,0.005380411942799886,-0.23349153486738472,-0.7331632235772862,0.0028284788
0.0028284788,0.03266613929309781,0.0007345875104268392,-1.0702058160273307,0.17776793797426205,-0.005484462
-0.005484462,0.055289838746017006,-0.0016170541445414226,-0.17628997046438627,-0.9799404867550258,0.007773161
0.007773161,0.23749801749484556,0.0017057259877522786,0.5096474187693542,-0.2665873818712404,-0.00229311
-0.00229311,0.019194747323382666,-1.4702479044596355e-06,-0.30508801186023515,-0.40652648040068723,0.00088799
0.00088799,-0.22667608167845155,0.002122680346171061,0.48324151317235214,-0.9263652092254301,0.007254362
0.007254362,0.1693934731759792,0.0019497474034627278,-1.0175980596032466,0.9309273972932923,0.009430051
0.009430051,-0.10632210034281919,0.0058574676513671875,-0.4749476893009882,2.4854814477240703,-0.0031310916
-0.0031310916,0.14159869299038297,0.004517773787180583,0.10409216571167146,1.109463931176086,-0.016631544
-0.016631544,0.25938351855734965,-0.003444194793701172,0.11850165208249872,2.7600185198198752,-0.005602658
-0.005602658,-0.12464618714618714,-0.008455097675323486,-0.11825676915541963,-0.0392897411780263,0.002000928
0.002000928,0.872274661784636,-0.0067444245020548505,1.599575569820083,1.3102311971378449,0.05891013
0.05891013,0.7254387524445687,0.018436133861541748,-0.375895548499463,0.556439502980526,0.029230714
0.029230714,-0.08142552442971807,0.030047257741292317,-1.269161057838703,0.9024981853849013,0.0028930902
0.0028930902,-0.464018332158195,0.030344645182291668,0.737155765094382,-1.1727801017739157,0.0051925182
0.0051925182,-0.23983927001799843,0.012438774108886719,0.7872094091852191,1.6310797677371158,-0.009374857
-0.009374857,0.006371581174730689,-0.0004297494888305664,0.7166980101409399,-0.40451946544908496,0.0006759167
0.0006759167,-0.11966436605516773,-0.0011688073476155598,1.0878219036812544,0.5186629889713831,0.007864952
0.007864952,0.04293356418281502,-0.0002779960632324219,-0.5723841824314031,-0.4620266941865175,-0.006463051
-0.006463051,0.047614993657577376,0.0006926059722900391,1.5164661122035277,0.4704297155004321,0.006456852
0.006456852,0.05199665193082814,0.002619584401448568,-1.6344967780366697,-1.8590277066331413,0.004213214
0.004213214,-0.19863735907210645,0.0014023383458455403,0.13258605820714406,-1.1478335068237737,0.0023361444
0.0023361444,0.38845189897821486,0.0043354034423828125,1.9935641074863526,0.993708122252885,0.014649987
0.014649987,-0.010663852594454237,0.00706644852956136,0.3658401399927167,-1.4017627290958716,0.01996994
0.01996994,0.24303518547108105,0.012318690617879232,-1.3924604691823244,2.015581526203451,-0.009743512
-0.009743512,-0.14506732153442292,0.008292138576507568,0.8276491633135767,-0.37768582336492384,-0.0019493699
-0.0019493699,-0.13628964893339546,0.0027590195337931314,1.5695772189325157,0.3321696209977202,4.6491623e-05
4.6491623e-05,-0.27300285170375915,-0.003882129987080892,0.16350354803181852,-1.166094886369937,0.002045989
0.002045989,-0.007093242752956419,4.770358403523763e-05,1.6125493435237448,0.468633105822125,0.0031092167
0.0031092167,-0.021542958820538916,0.0017338991165161133,0.4183487321064194,1.659276652742133,0.00823462
0.00823462,0.11088198999805154,0.00446327527364095,0.036061167621468965,0.22818824671493934,0.008075595
0.008075595,0.1097047030221534,0.006473143895467122,1.5383229109147611,0.16859670159324797,0.014929414
0.014929414,0.19660356151873826,0.010413209597269693,1.086500414864004,-0.04713952246445975,0.009193659
0.009193659,0.7902828125687953,0.010732889175415039,-2.022510860397544,0.7775682620760809,0.011554003
0.011554003,-0.11177034787206575,0.011892358462015787,-1.6107392015430362,-1.2117323271198472,0.0032069683
0.0032069683,-0.36801945542349923,0.00798487663269043,-0.5268937288683877,-0.24482119418964418,-0.0065248013
-0.0065248013,0.21697255577745245,0.002745389938354492,0.8964431190119122,-1.1577082835269863,-0.016617417
-0.016617417,0.028710287102871046,-0.006645083427429199,-0.6588362689826656,-1.1441371718411595,-0.008068144
-0.008068144,0.09710702828813056,-0.010403454303741455,0.6397412897839534,-1.021899629558506,-0.013420701
-0.013420701,0.05041759924295186,-0.012702087561289469,0.48266468691437264,2.2104696819409058,0.02528286
0.02528286,-0.09533992129869806,0.0012646714846293132,0.6636542858374959,-1.207937735488881,-0.012419045
-0.012419045,0.3784637332512797,-0.00018562873204549155,-0.6971612789383956,1.8576934503292912,0.02415526
0.02415526,-0.15366273866802493,0.012339691321055094,-0.26976582997892995,1.041464129176389,-0.011351109
-0.011351109,-0.2327484510770529,0.00012836853663126627,-0.6623715307254019,-0.16880212547889623,-0.02662611
-0.02662611,0.1623723018941039,-0.0046073198318481445,-0.12207609567017419,1.0235529561069256,0.0016522408
0.0016522408,-0.1511865810281462,-0.012108325958251953,-0.3902969740975263,0.04638825127404267,0.0005955696
0.0005955696,-0.1408824992002331,-0.008126099904378256,-0.8004315612569219,-2.08396305718842,0.007601738
0.007601738,-0.018987015093755333,0.0032831827799479165,-0.56368608516412,-0.5943306803865287,-0.010771215
-0.010771215,2.617100357776375,-0.0008579691251118978,1.5277514536675467,-0.2425092758006022,0.014380217
0.014380217,-0.7122664984877404,0.0037369132041931152,0.5349570472477405,1.15252659734892,0.0063408613
0.0063408613,-0.11334830681678665,0.0033166209856669107,0.9283188591997735,-1.2708616466014362,-0.007966161
-0.007966161,-0.023201544326067802,0.004251639048258464,-1.7326415159411073,-1.434608896434807,0.020551682
0.020551682,0.2583521995271987,0.006308794021606445,0.14446129725569345,1.3238376686706903,0.0035119057
0.0035119057,-0.2402754032311505,0.005365808804829915,0.9896588179782059,-1.0385309896697479,0.0067334175
0.0067334175,0.029281184854379028,0.010265668233235678,1.0472293998002284,-0.48761840931475753,0.008888483
0.008888483,0.050311853835463216,0.0063779354095458984,-1.6129146777623173,-0.46090298601916363,0.012168527
0.012168527,0.15598550923423238,0.00926347573598226,2.217338698290128,-0.3202322710571242,-0.017580926
-0.017580926,0.11820707176459089,0.0011586944262186687,0.4846885674923889,-0.06623308599325822,-0.016228855
-0.016228855,0.04801510517445862,-0.007213751475016276,-1.9676245703810693,-0.12594628834598628,-0.0023183823
-0.0023183823,-0.11663316508092492,-0.012042721112569174,-1.2920883328190063,-0.9070780498715256,0.013853431
0.013853431,-0.0934772568677753,-0.0015646020571390788,0.3117480681444039,0.3683945824381853,-0.04632604
-0.04632604,0.561511286303968,-0.011596997578938803,-0.6703943493500835,1.291965253666171,-0.008827925
-0.008827925,0.2651498192452597,-0.013766845067342123,1.4448789361851273,-0.8435622746538057,0.035719275
0.035719275,-0.24068977720218954,-0.006478230158487956,-1.4941614729674106,0.8993898536619945,-0.021385789
-0.021385789,-0.23667320311667195,0.001835187276204427,0.8673570109109664,0.03623764045814081,0.022037148
0.022037148,-0.052190575168068576,0.012123545010884603,1.117551358019309,0.40703415177584107,-0.0043213367
-0.0043213367,-0.21582373903508767,-0.0012233257293701172,-0.06709985637203467,0.5556511444520881,-0.023373544
-0.023373544,0.42367186066225626,-0.0018859108289082844,1.2647490155402357,0.29688768568824075,0.01523006
0.01523006,0.015266425833223352,-0.0041549404462178545,0.38139131276476573,-0.7257029756858263,0.006110072
0.006110072,-0.12958792213720616,-0.000677804152170817,2.6166985071945823,1.5960446987407353,0.009426713
0.009426713,0.34647351183137043,0.01025561491648356,0.15119651405785572,-0.8236797705313843,-0.03430164
-0.03430164,0.05565701432632242,-0.006254951159159343,-0.1085492688795001,0.6458414691721428,0.021897793
0.021897793,-0.27048417245971335,-0.0009923775990804036,-0.1617866130453194,1.4810823284321617,-0.01592356
-0.01592356,0.5828884169910034,-0.009442468484242758,0.5567096505953659,1.5558255692077805,-0.018770218
-0.018770218,-0.027992907081069163,-0.004265328248341878,0.5037134165461928,-0.6582276644669354,0.0049943924
0.0049943924,-0.20192443752653177,-0.009899795055389404,1.1967441955701164,-0.703941479310581,0.026066542
0.026066542,0.04634206219312609,0.00409690539042155,-2.0180467384184326,-0.1566806507708274,0.015352249
0.015352249,0.5204607014278304,0.015471061070760092,-0.7672532493252503,-1.919763866112673,-0.06633067
-0.06633067,0.5659068775375837,-0.008303960164388021,0.6883489436270385,-0.478264504648433,-0.028388262
-0.028388262,-0.2755431753654656,-0.02645556131998698,0.9325832505104795,-1.132109578772185,0.010814071
0.010814071,-0.5181209636099553,-0.027968287467956543,-1.6471888184415735,-1.2333085784373736,0.030328274
0.030328274,0.04834880139510522,0.004251360893249512,0.7871631947891358,-1.1616387388314657,-0.0069540143
-0.0069540143,-0.24119505510944106,0.01139611005783081,0.4158864029123871,1.1812990144900988,-0.019281507
-0.019281507,0.3549793790857405,0.0013642509778340657,0.981086888537252,-0.6141307852385718,-0.05037415
-0.05037415,0.4879764184159834,-0.02553655703862508,1.0474484808841877,0.34917238592072686,-0.009991229
-0.009991229,-0.08316336009230374,-0.026548961798350017,0.7209561367316738,-1.3364045724586733,-0.028247356
-0.028247356,0.29686943427134405,-0.02953757842381795,0.36242177188203156,-0.5939652612824856,0.024678826
0.024678826,-0.23555862568049868,-0.004519919554392497,0.6214280417384613,-0.6160365497342081,0.011075735
0.011075735,-0.20548077833334766,0.00250240166982015,-0.7234169722638956,-0.33342097317717995,-0.039632082
-0.039632082,0.135316275051925,-0.0012925068537394206,0.001126864015921922,0.8898622620815202,-0.04777795
-0.04777795,0.6177630213737291,-0.02544476588567098,-2.164700596411341,-0.9843799065367447,-0.0011300445
-0.0011300445,-0.541111563253776,-0.02951335906982422,0.17970401631156568,0.040773490146031835,-0.02539885
-0.02539885,-0.24097647489734675,-0.024768948554992676,0.9082062514208088,-0.35791067747175076,0.013523698
0.013523698,0.90477903826617,-0.004335065682729085,0.8234512789224557,0.16827382993450302,-0.002176106
-0.002176106,-0.08024934164472153,-0.00468375285466512,-1.7477477240353831,1.383478049286445,0.038452744
0.038452744,0.11295949975113206,0.016600112120310467,0.8547563266047118,-0.827179602556247,-0.007682085
-0.007682085,-0.09318860244233373,0.009531517823537191,1.2675007152474218,1.1107521841020724,-0.005402386
-0.005402386,-0.05359109408666507,0.008456091086069742,-0.9577097232507096,-0.022410179840327435,0.03494239
0.03494239,0.032151575326005766,0.007285972436269124,-0.06004533923088705,0.9640017502179969,-0.043988764
-0.043988764,0.013278598125114893,-0.0048162539800008135,0.48828620027550307,0.8229504155553379,-0.011149466
-0.011149466,0.042426646478474606,-0.006731947263081868,-2.2947070847955753,-0.7949543543131927,-0.03565705
-0.03565705,-0.018951979655857265,-0.030265092849731445,-0.9645450406753315,-2.4918714944746365,0.006587982
0.006587982,0.466973813668357,-0.013406177361806234,0.43124033836407294,2.2637010978163676,-0.0057193637
-0.0057193637,-0.2377116048108857,-0.011596143245697021,-0.6486781925949452,1.986465662922365,0.0027872324
0.0027872324,-0.24648013925049228,0.0012186169624328613,0.37984055877401973,0.8760490882709655,0.010940194
0.010940194,-0.10466855845311374,0.002669354279836019,-0.41627340813538466,0.03434124850162646,-0.03199768
-0.03199768,0.2760340579210372,-0.006090084711710612,-0.9662189508100446,-0.19622620428816417,-0.009306192
-0.009306192,0.08805587698415618,-0.01012122631072998,0.0075403617029304575,-0.03953682570764474,0.0129926205
0.0129926205,-0.23587481004969757,-0.009437084197998047,-0.0912402868693409,2.0567267683020054,-0.031191707
-0.031191707,0.44932405478480564,-0.009168426195780436,0.022357747256121545,2.572821666017629,-0.02523464
-0.02523464,0.32062315356808635,-0.014477908611297607,1.0192800493435357,0.11751355700654253,-0.038895667
-0.038895667,0.47815602179920647,-0.031774004300435386,0.47775717266826573,0.10379247782431505,-0.025874019
-0.025874019,-0.6117880277321124,-0.03000144163767497,0.8194934937977549,-1.255715801765566,0.07042158
0.07042158,0.5761033328669973,0.0018839637438456218,-0.533295655251641,0.6503101373435793,-0.0064898133
-0.0064898133,-0.09329407246191268,0.012685914834340414,0.8612240937124119,1.3511946131453767,0.0005123615
0.0005123615,-0.20380818982964055,0.021481374899546306,1.5809795265989794,0.5824327360785148,0.009665251
0.009665251,-0.17232581565046323,0.0012292663256327312,-1.3764683954800085,-0.7306592031900443,0.0011410713
0.0011410713,0.0581713257245704,0.003772894541422526,-1.2520446202586122,0.08974700429057553,-0.09960735
-0.09960735,1.4652521483705323,-0.029600342114766438,0.21229822704127863,0.8584918826589869,0.042689323
0.042689323,-0.3581679118452956,-0.018592317899068195,0.1704973402368528,-1.043352701948081,-0.0022258162
-0.0022258162,-0.06533849994283969,-0.019714613755544026,-0.8655492625270013,-3.001561334132173,0.019063115
0.019063115,-0.25105973587840325,0.019842207431793213,-0.28702019272709156,0.19306448015925473,0.01698172
0.01698172,0.09929970042875991,0.011273006598154703,-0.39769165410181834,0.43126726846321534,0.0031961203
0.0031961203,-0.20662053123011326,0.013080318768819174,0.7866532475585272,0.8373228639537292,-0.0098180175
-0.0098180175,-0.2447548538737364,0.0034532745679219565,0.9350888008972609,-0.26852215883412156,-0.01503706
-0.01503706,0.20042037952574088,-0.00721965233484904,-1.3173897202273286,0.5303534411408828,0.020466685
0.020466685,-0.11493193420306291,-0.0014627973238627117,-1.0618801055874691,-0.6427053190211838,0.012216568
0.012216568,0.06474196211195049,0.005882064501444499,0.7507617773018475,0.18540486281923185,0.0059378147
0.0059378147,-0.024485029293712435,0.012873689333597818,-0.43395089015426425,-1.0583684210057869,0.006159425
0.006159425,0.1317787345914987,0.008104602495829264,0.15549493001320697,-0.20124970001675183,-0.022446156
-0.022446156,-0.09946371959349354,-0.0034496386845906577,-0.7040791748442485,-0.8869334910230359,0.0040442944
0.0040442944,-0.23897479765743235,-0.004080812136332194,-0.17268072671050996,0.12194933248635981,-0.007926226
-0.007926226,0.09990661720837335,-0.008776028951009115,-0.24570171628375678,-1.6002278547001043,0.033136845
0.033136845,0.3181416190083133,0.009751637776692709,-1.411743744036421,1.495974838060925,-0.009254515
-0.009254515,-0.21897392315605846,0.005318701267242432,-2.395880363737534,0.12800551294172594,-0.010364771
-0.010364771,0.5877764669499581,0.004505852858225505,-0.1709677235271515,-0.22684192811412934,0.0683347
0.0683347,0.4694377116035704,0.016238470872243244,0.08150672825420832,1.6153334226458984,0.0072011948
0.0072011948,-0.33333769706331884,0.021723707516988117,-1.6641474864421373,-1.2371960098674726,0.00048065186
0.00048065186,-0.1981241838407839,0.02533884843190511,0.22738032281555876,1.5308557508000125,0.028404951
